Customer_ID,Full_Name,Date_of_Birth,Age,Gender,Email,Phone,City,State,Pincode,Account_Number,Account_Type,Account_Open_Date,Current_Balance,Loan_Amount,Credit_Score,Occupation,Years_With_Bank,Annual_Income,Account_Status,Internet_Banking,Mobile_Banking,Customer_Tier,Number_of_Transactions,Last_Month_Spending
CUST446966,Mahesh Patel,1998-10-04,26,Male,mahesh.patel979@outlook.com,+919704807380,Vellore,Tamil Nadu,244933,ACC8627256881,Fixed Deposit,2020-11-02,253466.5,559076.16,760,Farmer,33,175269.81,Dormant,No,No,Tier 3,18,21098.23
CUST481377,Chandan Pandey,1987-07-24,37,Male,chandan.pandey132@outlook.com,+919655073624,Bengaluru,Karnataka,141316,ACC7930564616,Savings,2008-07-01,483833.38,50791.49,738,Government Employee,24,323190.87,Dormant,Yes,Yes,Tier 1,4,32132.52
CUST965932,Usha Reddy,1963-02-08,62,Other,usha.reddy890@outlook.com,+918720508948,Pune,Maharashtra,546360,ACC4552265343,Recurring Deposit,2021-07-22,3282.07,1043573.81,648,Teacher,7,149115.64,Inactive,No,No,Tier 3,19,49755.02
CUST614462,Vikram Banerjee,1978-12-23,46,Male,vikram.banerjee960@yahoo.com,+917775021744,Trichy,Tamil Nadu,883181,ACC5913753465,Savings,2007-11-29,449484.95,585336.38,751,Farmer,33,492547.09,Dormant,Yes,No,Tier 2,6,47485.16
CUST172973,Usha Chopra,1993-01-22,32,Male,usha.chopra178@gmail.com,+918605238011,Hyderabad,Telangana,982027,ACC3258412623,Savings,2019-01-23,95616.65,0.0,364,Government Employee,40,55376.0,Inactive,Yes,Yes,Tier 3,7,20768.4
CUST613317,Shilpa Shah,1961-01-31,64,Female,shilpa.shah475@outlook.com,+918856828872,Tiruppur,Tamil Nadu,285536,ACC1687842448,Current,2012-11-07,82947.04,1412333.39,782,Accountant,30,167215.94,Dormant,No,No,Tier 2,4,18945.48
CUST698966,Ishaan Mehta,1982-12-02,42,Female,ishaan.mehta634@gmail.com,+916439160186,Trichy,Tamil Nadu,155675,ACC5046450750,Recurring Deposit,2024-06-29,191515.19,0.0,867,Teacher,29,480571.78,Dormant,No,Yes,Tier 1,14,34374.14
CUST307954,Chandan Verma,1993-03-28,31,Other,chandan.verma159@yahoo.com,+918822854797,Coimbatore,Tamil Nadu,179023,ACC5420666225,Salary,2010-04-20,440838.58,1598805.92,403,Nurse,36,80497.75,Active,No,No,Tier 3,7,39467.58
CUST997265,Priya Pillai,1965-06-24,59,Male,priya.pillai274@rediffmail.com,+916940022414,Salem,Tamil Nadu,947502,ACC6167646708,Fixed Deposit,2011-07-03,362530.64,1765012.69,774,Businessman,2,289811.42,Inactive,No,No,Tier 3,3,9023.02
CUST568531,Aarav Verma,1979-09-29,45,Other,aarav.verma585@yahoo.com,+919870077321,Delhi,Delhi,591269,ACC7795779839,Recurring Deposit,2016-03-01,81463.74,0.0,639,Retired,8,114976.23,Dormant,No,Yes,Tier 3,17,47290.21
CUST644153,Aryan Sharma,1966-01-16,59,Male,aryan.sharma832@gmail.com,+919794051620,Thanjavur,Tamil Nadu,378199,ACC2043793884,Recurring Deposit,2015-12-20,198867.28,346532.66,355,Architect,30,264125.76,Dormant,No,No,Tier 3,6,34665.98
CUST857118,Chandan Gupta,1962-09-24,62,Other,chandan.gupta653@rediffmail.com,+917665807851,Mumbai,Maharashtra,185993,ACC7504017397,Recurring Deposit,2024-03-07,101396.6,472574.68,584,Architect,21,63645.61,Active,No,Yes,Tier 1,18,44926.99
CUST198114,Tarun Khanna,1989-10-14,35,Other,tarun.khanna748@outlook.com,+919156466466,Chennai,Tamil Nadu,302219,ACC3479005489,Savings,2018-09-24,46691.29,1307509.41,503,Businessman,1,292509.1,Inactive,Yes,Yes,Tier 3,18,24993.26
CUST738265,Aryan Iyer,1992-10-28,32,Other,aryan.iyer50@yahoo.com,+918949723173,Hyderabad,Telangana,582706,ACC5155014085,Fixed Deposit,2015-06-20,58222.02,0.0,461,IT Professional,9,36216.7,Dormant,Yes,Yes,Tier 1,12,20134.81
CUST235793,Aishwarya Singh,1980-01-11,45,Other,aishwarya.singh633@gmail.com,+916850194466,Hyderabad,Telangana,883048,ACC4922530418,Current,2005-10-31,361638.18,1864804.82,841,Government Employee,37,104297.84,Inactive,No,Yes,Tier 3,0,33016.86
CUST577462,Aryan Desai,1967-11-25,57,Other,aryan.desai804@outlook.com,+918685850890,Bengaluru,Karnataka,247441,ACC3237646664,Salary,2024-04-14,45505.18,1366083.43,323,Engineer,37,335812.51,Active,Yes,No,Tier 2,4,855.74
CUST963227,Sara Malhotra,1992-05-14,32,Male,sara.malhotra376@outlook.com,+916005308901,Madurai,Tamil Nadu,850437,ACC3540048878,Recurring Deposit,2018-05-17,419903.21,1471966.5,367,Farmer,9,391817.26,Dormant,No,Yes,Tier 1,7,48444.28
CUST224413,Deepa Iyengar,1984-08-28,40,Male,deepa.iyengar958@outlook.com,+919968635883,Kumbakonam,Tamil Nadu,322311,ACC5904333046,Savings,2010-10-26,270049.84,0.0,696,Doctor,10,22566.32,Inactive,Yes,No,Tier 1,11,30712.56
CUST602593,Ajay Verma,1979-11-16,45,Female,ajay.verma614@gmail.com,+919693718695,Delhi,Delhi,656843,ACC7420362322,Savings,2012-09-05,215895.33,259975.21,322,Farmer,17,476928.09,Active,Yes,Yes,Tier 3,9,1619.15
CUST161496,Rekha Rao,1982-04-07,42,Female,rekha.rao930@rediffmail.com,+919835588462,Vellore,Tamil Nadu,753164,ACC1535559599,Savings,2013-04-27,457146.17,0.0,762,Accountant,38,341763.55,Inactive,No,No,Tier 2,5,47288.51
CUST363487,Vijay Jain,1979-06-23,45,Other,vijay.jain258@rediffmail.com,+916508994811,Chennai,Tamil Nadu,228594,ACC1457092001,Savings,2009-08-25,55724.84,0.0,868,Engineer,27,281383.24,Active,No,No,Tier 2,2,24449.21
CUST544392,Pradeep Sharma,1996-06-09,28,Female,pradeep.sharma530@gmail.com,+916464636488,Thanjavur,Tamil Nadu,838516,ACC3217405356,Savings,2015-05-25,224156.72,1736865.19,451,Doctor,13,259097.91,Inactive,No,Yes,Tier 1,1,23097.31
CUST340322,Ajay Chopra,1976-03-13,49,Female,ajay.chopra892@outlook.com,+919440383249,Erode,Tamil Nadu,283480,ACC2426527399,Savings,2020-10-16,476966.81,0.0,803,Businessman,2,18540.51,Inactive,Yes,No,Tier 3,16,33818.31
CUST568524,Aditi Joshi,1974-12-21,50,Female,aditi.joshi124@gmail.com,+919478348169,Pune,Maharashtra,366570,ACC6384861002,Fixed Deposit,2024-12-14,499879.49,313168.94,505,Lawyer,28,413364.61,Active,No,Yes,Tier 3,7,41534.65
CUST833455,Aditi Patel,1978-01-28,47,Male,aditi.patel59@outlook.com,+916107088054,Coimbatore,Tamil Nadu,933726,ACC8961793988,Savings,2006-02-19,213068.99,1253675.29,618,Accountant,38,247970.3,Inactive,Yes,No,Tier 1,0,37451.13
CUST375454,Pradeep Desai,1996-10-21,28,Other,pradeep.desai965@gmail.com,+918867791249,Vellore,Tamil Nadu,168974,ACC3514980816,Salary,2022-08-06,378764.97,630093.95,576,Teacher,3,135205.63,Dormant,Yes,No,Tier 3,19,41085.58
CUST514187,Nandini Bose,1996-07-01,28,Female,nandini.bose450@gmail.com,+919900155661,Coimbatore,Tamil Nadu,204413,ACC1279682481,Current,2009-11-07,191419.51,204110.84,869,Accountant,19,476747.72,Inactive,No,No,Tier 1,7,41545.82
CUST899219,Chandan Joshi,1986-02-22,39,Female,chandan.joshi755@outlook.com,+919532808060,Vellore,Tamil Nadu,273164,ACC6679319196,Fixed Deposit,2024-01-09,456028.83,133991.19,756,IT Professional,9,22890.41,Inactive,Yes,No,Tier 3,5,5284.56
CUST530694,Usha Chatterjee,1964-04-06,60,Other,usha.chatterjee643@outlook.com,+918939244352,Tiruppur,Tamil Nadu,887402,ACC9707742997,Recurring Deposit,2017-10-27,471885.22,0.0,385,Nurse,39,257183.81,Dormant,No,Yes,Tier 1,2,48800.57
CUST123501,Zoya Chatterjee,1996-07-28,28,Male,zoya.chatterjee521@gmail.com,+916593739063,Delhi,Delhi,894645,ACC9437816284,Savings,2015-02-14,485268.85,608228.16,708,Farmer,34,261441.22,Active,No,No,Tier 2,0,26954.99
CUST164712,Gaurav Shah,1981-04-11,43,Female,gaurav.shah48@rediffmail.com,+916811380910,Kumbakonam,Tamil Nadu,690798,ACC4486956337,Savings,2011-09-20,236900.99,359659.94,395,Architect,26,54836.82,Dormant,Yes,Yes,Tier 3,15,33717.02
CUST719110,Priya Kapoor,1980-10-13,44,Other,priya.kapoor517@yahoo.com,+916185262095,Madurai,Tamil Nadu,471868,ACC8174366397,Current,2021-01-01,289508.7,100050.75,788,Doctor,17,453313.54,Active,No,Yes,Tier 2,13,2201.06
CUST678654,Chandan Tiwari,1974-12-13,50,Other,chandan.tiwari291@yahoo.com,+918828799272,Madurai,Tamil Nadu,772322,ACC3758772661,Fixed Deposit,2009-01-28,177344.27,1717986.64,771,Government Employee,3,443536.06,Inactive,No,No,Tier 2,17,12432.75
CUST377695,Geeta Mishra,1966-10-21,58,Male,geeta.mishra524@outlook.com,+916611344332,Delhi,Delhi,472843,ACC2843864884,Recurring Deposit,2022-01-18,222251.24,204419.35,456,Businessman,27,144856.44,Dormant,Yes,Yes,Tier 3,18,48007.7
CUST916489,Pradeep Iyer,1987-07-19,37,Other,pradeep.iyer546@yahoo.com,+916649994725,Mumbai,Maharashtra,566799,ACC6248461126,Recurring Deposit,2017-11-30,440226.97,790377.04,440,Doctor,28,20806.87,Active,Yes,No,Tier 1,6,49935.54
CUST218432,Karan Chatterjee,1996-10-25,28,Other,karan.chatterjee774@yahoo.com,+918040583558,Pune,Maharashtra,527433,ACC4112867135,Savings,2012-08-31,357510.02,0.0,410,Teacher,16,31457.52,Inactive,No,Yes,Tier 2,10,38987.94
CUST834351,Zara Nair,1982-03-25,43,Male,zara.nair769@outlook.com,+919749686444,Hyderabad,Telangana,830872,ACC6006099457,Salary,2011-02-20,131460.28,1300571.5,399,Engineer,37,214031.53,Active,No,No,Tier 3,2,38619.99
CUST232935,Ravi Shah,1984-07-10,40,Male,ravi.shah587@gmail.com,+918367183914,Tiruppur,Tamil Nadu,201605,ACC8302280245,Salary,2006-10-15,478234.84,923450.12,302,Accountant,18,212712.74,Active,Yes,No,Tier 3,5,45955.84
CUST757027,Sara Bose,1973-12-23,51,Female,sara.bose406@rediffmail.com,+917405857132,Erode,Tamil Nadu,716931,ACC4930488077,Salary,2012-01-13,190890.63,1733464.5,619,IT Professional,4,64216.53,Dormant,Yes,Yes,Tier 1,15,49734.2
CUST358365,Karan Singh,1963-07-11,61,Other,karan.singh73@rediffmail.com,+918559828605,Coimbatore,Tamil Nadu,889269,ACC3984000145,Recurring Deposit,2023-02-11,341541.64,0.0,363,Lawyer,14,216411.92,Active,No,Yes,Tier 1,16,28963.44
CUST443569,Nilesh Sharma,1986-08-26,38,Female,nilesh.sharma51@gmail.com,+918492643945,Vellore,Tamil Nadu,287619,ACC5534675267,Savings,2011-07-31,150915.81,0.0,439,Lawyer,25,344380.12,Inactive,No,No,Tier 2,13,2500.12
CUST927513,Bhavya Sharma,1974-02-12,51,Male,bhavya.sharma840@outlook.com,+919833102044,Coimbatore,Tamil Nadu,698957,ACC7166731183,Fixed Deposit,2022-07-21,432656.6,679833.48,801,Government Employee,21,482731.34,Active,Yes,No,Tier 1,7,42851.87
CUST487479,Tarun Iyengar,1962-06-06,62,Male,tarun.iyengar345@outlook.com,+919974357853,Bengaluru,Karnataka,109600,ACC3721004965,Fixed Deposit,2008-08-05,198546.95,694046.96,642,Teacher,8,95704.88,Inactive,Yes,No,Tier 2,15,34697.48
CUST596970,Arjun Desai,1977-07-02,47,Male,arjun.desai324@gmail.com,+916429130387,Chennai,Tamil Nadu,490604,ACC6629054001,Recurring Deposit,2023-04-15,52276.32,0.0,481,Government Employee,35,400472.15,Dormant,No,Yes,Tier 1,17,750.7
CUST597638,Nikhil Banerjee,1968-10-14,56,Female,nikhil.banerjee507@yahoo.com,+916058497330,Delhi,Delhi,567785,ACC9512532956,Current,2021-02-10,86858.13,1571186.96,666,Lawyer,17,427843.48,Dormant,No,Yes,Tier 1,3,45976.09
CUST156068,Shreya Desai,1975-05-07,49,Other,shreya.desai906@rediffmail.com,+917980857277,Ahmedabad,Gujarat,467373,ACC2079018276,Current,2013-04-07,215326.82,1064579.89,695,Government Employee,33,95665.93,Active,Yes,Yes,Tier 3,10,43932.5
CUST479615,Aishwarya Chatterjee,1971-06-01,53,Male,aishwarya.chatterjee968@rediffmail.com,+916625527607,Lucknow,Uttar Pradesh,986581,ACC2152574890,Savings,2007-07-02,326584.22,677078.41,592,Teacher,13,85540.28,Dormant,No,No,Tier 3,19,38267.5
CUST866479,Sanjay Das,1980-03-21,45,Other,sanjay.das752@gmail.com,+917260443298,Trichy,Tamil Nadu,772677,ACC9491796858,Current,2015-12-23,450634.61,485792.41,707,Teacher,2,103897.8,Dormant,No,Yes,Tier 1,15,17681.51
CUST113228,Ravi Jain,1997-01-30,28,Male,ravi.jain397@yahoo.com,+918615123047,Mumbai,Maharashtra,440786,ACC4636956350,Recurring Deposit,2016-04-13,127837.49,0.0,499,Teacher,18,315823.19,Active,No,Yes,Tier 2,0,1788.2
CUST834008,Poonam Kumar,1979-10-05,45,Male,poonam.kumar733@rediffmail.com,+917483225627,Salem,Tamil Nadu,392399,ACC4179591386,Salary,2010-09-15,252825.66,1685120.34,826,IT Professional,24,138209.85,Inactive,Yes,Yes,Tier 3,11,34421.7
CUST598190,Shilpa Jain,1960-09-12,64,Other,shilpa.jain566@gmail.com,+917960623891,Kumbakonam,Tamil Nadu,637387,ACC6228876555,Salary,2024-08-09,120841.32,0.0,426,Nurse,25,403913.51,Dormant,No,Yes,Tier 3,19,3046.04
CUST429779,Vijay Tiwari,1997-09-01,27,Male,vijay.tiwari108@outlook.com,+916156462154,Trichy,Tamil Nadu,864306,ACC4019695180,Recurring Deposit,2017-02-14,340671.36,0.0,559,Retired,25,358131.57,Active,No,Yes,Tier 1,17,32434.87
CUST721168,Pooja Gupta,1966-10-09,58,Male,pooja.gupta244@gmail.com,+919508607725,Bengaluru,Karnataka,694103,ACC2930718638,Current,2008-11-13,492672.59,783794.34,862,Nurse,33,462835.34,Dormant,Yes,Yes,Tier 1,3,2239.11
CUST222655,Divya Verma,1960-09-23,64,Male,divya.verma911@gmail.com,+916194603272,Delhi,Delhi,632596,ACC1064007193,Recurring Deposit,2020-01-23,345986.65,758804.84,695,Nurse,31,360284.32,Active,Yes,Yes,Tier 2,6,18633.57
CUST935567,Ajay Khanna,2000-04-08,24,Other,ajay.khanna742@yahoo.com,+916365297204,Tiruppur,Tamil Nadu,635124,ACC5694143595,Savings,2022-08-20,145036.82,1282306.57,626,Accountant,18,216358.68,Dormant,Yes,Yes,Tier 2,9,20433.4
CUST717298,Aarav Joshi,1980-07-02,44,Female,aarav.joshi751@gmail.com,+919502890945,Madurai,Tamil Nadu,445426,ACC1419438537,Recurring Deposit,2013-07-04,458041.65,0.0,303,Accountant,5,172389.65,Dormant,Yes,No,Tier 2,12,21104.09
CUST196497,Yogesh Mukherjee,1973-06-01,51,Other,yogesh.mukherjee403@outlook.com,+917919940349,Delhi,Delhi,439666,ACC1317079191,Savings,2013-12-12,354624.9,3171.29,530,Architect,38,141743.64,Dormant,No,Yes,Tier 3,19,752.22
CUST910555,Mahesh Shah,1984-11-06,40,Other,mahesh.shah208@outlook.com,+917668226621,Hyderabad,Telangana,581415,ACC6130971251,Savings,2016-11-04,189271.36,810512.83,881,Businessman,35,222390.03,Dormant,Yes,No,Tier 3,20,24264.75
CUST744208,Aditi Rao,1968-02-07,57,Other,aditi.rao823@rediffmail.com,+916100388981,Thanjavur,Tamil Nadu,723589,ACC5606987443,Current,2007-11-03,227040.38,1793584.37,379,Engineer,6,75023.51,Dormant,No,No,Tier 3,16,28865.61
CUST971405,Kishore Sharma,1984-10-26,40,Male,kishore.sharma310@gmail.com,+916597860324,Chennai,Tamil Nadu,922046,ACC4748139651,Fixed Deposit,2013-02-07,380645.69,0.0,885,Farmer,33,164033.75,Active,No,No,Tier 2,9,35303.32
CUST803556,Nilesh Pillai,1995-03-04,30,Other,nilesh.pillai395@yahoo.com,+916394716343,Delhi,Delhi,847393,ACC4212434614,Recurring Deposit,2014-01-13,48737.71,0.0,864,Teacher,28,140472.85,Active,Yes,No,Tier 2,16,29381.74
CUST571103,Shiva Ghosh,1965-11-30,59,Male,shiva.ghosh376@outlook.com,+919579593138,Bengaluru,Karnataka,434454,ACC9091200884,Fixed Deposit,2022-06-26,411742.09,745696.82,654,Nurse,9,11414.21,Dormant,Yes,Yes,Tier 2,15,41525.23
CUST844810,Shiva Patel,1969-11-06,55,Female,shiva.patel65@rediffmail.com,+916584168954,Kumbakonam,Tamil Nadu,988792,ACC3467555855,Fixed Deposit,2008-12-26,205299.37,422544.24,354,Nurse,11,460575.77,Dormant,No,No,Tier 1,1,4447.97
CUST645438,Bhavya Banerjee,1970-10-13,54,Female,bhavya.banerjee269@rediffmail.com,+918328924226,Delhi,Delhi,106550,ACC3219253242,Fixed Deposit,2006-06-24,68556.74,0.0,729,Engineer,23,472055.86,Dormant,Yes,Yes,Tier 1,18,18590.08
CUST101075,Vikram Mishra,1996-08-12,28,Male,vikram.mishra908@gmail.com,+919780052031,Delhi,Delhi,880002,ACC3621727124,Salary,2010-02-06,157834.19,0.0,737,Accountant,4,412199.6,Active,Yes,Yes,Tier 1,14,3544.01
CUST551084,Sanjay Sharma,1971-07-03,53,Other,sanjay.sharma5@rediffmail.com,+917405437000,Delhi,Delhi,407270,ACC7844667918,Current,2023-03-09,438689.65,1123548.76,887,IT Professional,10,400749.89,Dormant,No,No,Tier 3,17,28654.22
CUST999115,Arjun Das,1981-03-07,44,Male,arjun.das264@outlook.com,+918210492515,Bengaluru,Karnataka,597166,ACC7065030776,Current,2023-01-19,207003.09,1586063.07,390,Government Employee,35,50494.81,Dormant,Yes,Yes,Tier 2,10,2270.2
CUST468883,Sanjay Verma,2000-01-12,25,Male,sanjay.verma71@rediffmail.com,+919785193100,Lucknow,Uttar Pradesh,453784,ACC2732081668,Current,2014-06-09,107061.21,1048035.83,668,Nurse,4,208759.47,Inactive,No,Yes,Tier 3,13,22390.23
CUST716862,Shilpa Nair,1984-04-23,40,Female,shilpa.nair913@outlook.com,+916978614762,Erode,Tamil Nadu,936547,ACC3353443187,Salary,2014-02-08,98018.35,635838.98,610,Teacher,35,33242.09,Inactive,Yes,No,Tier 2,8,35234.4
CUST512586,Rekha Reddy,1976-05-03,48,Male,rekha.reddy361@gmail.com,+919541853179,Madurai,Tamil Nadu,722924,ACC6841611158,Savings,2017-02-17,80148.15,0.0,878,Farmer,21,62498.66,Inactive,No,Yes,Tier 3,19,5085.83
CUST344916,Tarun Pandey,1964-04-01,60,Female,tarun.pandey964@rediffmail.com,+919459344067,Kochi,Kerala,838364,ACC5724966813,Fixed Deposit,2020-04-18,493146.97,0.0,319,Lawyer,4,346501.43,Active,Yes,Yes,Tier 2,19,18547.45
CUST345165,Sanjay Verma,1989-11-29,35,Male,sanjay.verma1@gmail.com,+917534782468,Hyderabad,Telangana,111089,ACC5039402897,Current,2024-04-15,91529.32,1800195.61,621,Lawyer,4,48680.56,Active,No,Yes,Tier 3,5,45325.28
CUST463881,Rohit Kapoor,1961-06-08,63,Other,rohit.kapoor633@outlook.com,+917902422434,Trichy,Tamil Nadu,300553,ACC6410068252,Current,2015-05-27,141618.51,0.0,804,Architect,36,34263.57,Inactive,No,Yes,Tier 1,2,2407.22
CUST511744,Deepak Banerjee,1960-02-19,65,Other,deepak.banerjee919@gmail.com,+918175324848,Jaipur,Rajasthan,832671,ACC4098250761,Salary,2006-06-12,174430.8,856816.49,332,Doctor,35,156947.03,Dormant,Yes,Yes,Tier 3,10,44025.01
CUST746551,Pradeep Rao,2000-10-15,24,Female,pradeep.rao355@yahoo.com,+917551969197,Thanjavur,Tamil Nadu,174094,ACC4830710918,Savings,2006-05-01,343169.33,0.0,648,Lawyer,32,289003.3,Dormant,Yes,Yes,Tier 2,18,21423.66
CUST964286,Akash Shah,1981-06-02,43,Other,akash.shah397@rediffmail.com,+918982374579,Jaipur,Rajasthan,231393,ACC3351486116,Current,2019-11-08,22522.37,1001907.68,547,Businessman,37,425656.24,Inactive,No,Yes,Tier 1,0,19631.53
CUST580747,Ishaan Sharma,1988-05-22,36,Female,ishaan.sharma224@yahoo.com,+917344769730,Thanjavur,Tamil Nadu,236323,ACC5970031084,Fixed Deposit,2009-02-13,414306.91,1970736.4,374,Government Employee,7,235095.47,Inactive,Yes,Yes,Tier 3,5,33074.57
CUST700500,Uma Gupta,1998-05-25,26,Female,uma.gupta316@outlook.com,+919832601264,Bengaluru,Karnataka,979682,ACC1641889887,Savings,2012-12-27,35337.13,1286302.07,332,Businessman,1,322231.29,Dormant,No,No,Tier 1,0,7573.34
CUST222314,Lakshmi Mishra,1987-08-23,37,Female,lakshmi.mishra226@yahoo.com,+917960818126,Chennai,Tamil Nadu,890874,ACC5674583340,Recurring Deposit,2017-06-25,141154.15,1847059.23,642,Nurse,29,168406.03,Dormant,Yes,Yes,Tier 1,18,36847.33
CUST908521,Bhavya Iyer,1997-10-27,27,Female,bhavya.iyer48@yahoo.com,+916607588846,Ahmedabad,Gujarat,488019,ACC7113876201,Salary,2016-09-05,209830.59,1769488.58,483,Teacher,5,135358.91,Inactive,Yes,Yes,Tier 1,14,5726.72
CUST940069,Shilpa Desai,1968-02-12,57,Other,shilpa.desai564@gmail.com,+919415622948,Pune,Maharashtra,860801,ACC1696225566,Current,2006-07-08,216008.82,0.0,472,Farmer,34,394981.41,Dormant,No,Yes,Tier 3,11,28277.17
CUST554803,Pradeep Rao,1992-10-04,32,Male,pradeep.rao341@gmail.com,+918020546666,Vellore,Tamil Nadu,838174,ACC2874884099,Savings,2013-07-25,440421.92,1380534.77,882,Nurse,34,31783.96,Active,No,Yes,Tier 2,17,38279.39
CUST833336,Priya Iyer,1982-10-23,42,Female,priya.iyer624@yahoo.com,+919788452772,Vellore,Tamil Nadu,156015,ACC1927486277,Savings,2016-07-11,240056.14,552221.94,476,Teacher,11,363967.41,Inactive,Yes,Yes,Tier 1,5,27559.99
CUST744918,Arjun Chatterjee,1962-08-27,62,Other,arjun.chatterjee969@yahoo.com,+916908052772,Jaipur,Rajasthan,238075,ACC5206415161,Recurring Deposit,2021-10-09,44795.92,557522.25,585,Doctor,5,216515.49,Inactive,Yes,Yes,Tier 3,4,36785.96
CUST870479,Aishwarya Mukherjee,1972-06-04,52,Female,aishwarya.mukherjee213@gmail.com,+917885089875,Hyderabad,Telangana,476622,ACC1056031147,Current,2020-08-07,109899.25,0.0,434,Doctor,16,192736.05,Active,Yes,Yes,Tier 3,2,20896.43
CUST149319,Lakshmi Joshi,1975-06-14,49,Other,lakshmi.joshi3@gmail.com,+919878756475,Kochi,Kerala,200614,ACC7043697596,Recurring Deposit,2017-01-19,115789.16,711717.85,750,Businessman,9,386273.52,Dormant,Yes,Yes,Tier 3,2,20785.53
CUST952444,Nikhil Pillai,1998-08-09,26,Male,nikhil.pillai388@gmail.com,+919372228799,Kolkata,West Bengal,376478,ACC4188138565,Current,2023-11-21,291229.13,0.0,843,Retired,35,412377.2,Active,No,No,Tier 1,4,28374.45
CUST940390,Anjali Iyengar,1982-06-23,42,Female,anjali.iyengar499@gmail.com,+917793939296,Mumbai,Maharashtra,582874,ACC4730756217,Savings,2013-08-05,183762.8,1937678.01,870,Businessman,26,465632.16,Active,No,No,Tier 2,1,15159.83
CUST400878,Isha Mukherjee,1979-05-10,45,Other,isha.mukherjee38@rediffmail.com,+916965163903,Madurai,Tamil Nadu,537080,ACC8658882635,Salary,2005-03-11,489858.43,377129.03,613,Government Employee,39,194695.12,Inactive,Yes,Yes,Tier 1,12,6734.48
CUST974536,Harish Mehta,1995-04-02,29,Female,harish.mehta262@yahoo.com,+917376800777,Coimbatore,Tamil Nadu,806222,ACC1504534748,Current,2007-04-11,332899.57,1109610.52,651,IT Professional,33,426573.68,Dormant,Yes,No,Tier 3,19,4904.31
CUST753026,Aryan Mukherjee,2000-09-14,24,Other,aryan.mukherjee246@outlook.com,+916863345113,Delhi,Delhi,455294,ACC9290597522,Current,2024-11-26,329178.49,527339.43,884,Teacher,19,474145.0,Active,No,Yes,Tier 2,17,11792.51
CUST357449,Usha Banerjee,1963-07-13,61,Female,usha.banerjee247@gmail.com,+919087084931,Thanjavur,Tamil Nadu,487758,ACC4501414238,Fixed Deposit,2022-06-17,424245.57,55978.84,841,Retired,25,458907.43,Dormant,No,No,Tier 2,14,20068.83
CUST846697,Deepa Rao,1979-08-02,45,Other,deepa.rao991@yahoo.com,+919999444773,Thanjavur,Tamil Nadu,723532,ACC8025397565,Recurring Deposit,2013-07-29,282376.68,0.0,577,Doctor,28,112224.65,Inactive,Yes,Yes,Tier 1,10,14277.54
CUST123200,Rahul Reddy,1982-10-15,42,Female,rahul.reddy948@outlook.com,+917387688916,Delhi,Delhi,703682,ACC4900941556,Fixed Deposit,2013-11-27,407475.59,1191889.09,489,Government Employee,29,99044.69,Active,Yes,No,Tier 2,4,11979.87
CUST914659,Geeta Verma,1996-06-30,28,Male,geeta.verma395@gmail.com,+917064346034,Lucknow,Uttar Pradesh,535637,ACC5240417482,Savings,2011-10-02,26793.25,1167042.42,571,Farmer,20,114610.57,Active,No,No,Tier 1,14,11300.27
CUST813733,Aditi Shah,1982-03-27,42,Male,aditi.shah662@gmail.com,+916516458035,Erode,Tamil Nadu,486253,ACC4881219845,Recurring Deposit,2015-01-07,411064.84,0.0,471,Doctor,36,147617.15,Active,Yes,No,Tier 3,8,36956.22
CUST284778,Gaurav Nair,1962-03-07,63,Male,gaurav.nair865@rediffmail.com,+918906427807,Bengaluru,Karnataka,825091,ACC8720248706,Recurring Deposit,2014-03-21,248861.43,1867517.66,467,Farmer,10,119056.56,Inactive,No,No,Tier 1,18,21498.73
CUST815095,Deepa Joshi,1964-12-31,60,Male,deepa.joshi480@gmail.com,+917533775412,Jaipur,Rajasthan,953196,ACC6686166474,Fixed Deposit,2017-01-17,455557.86,1258599.56,347,Doctor,2,464510.07,Inactive,No,Yes,Tier 1,0,46038.74
CUST607348,Isha Verma,1989-09-20,35,Other,isha.verma328@rediffmail.com,+918463869265,Pune,Maharashtra,930221,ACC1549857034,Savings,2022-04-03,60397.59,453418.33,327,Businessman,26,269252.43,Dormant,Yes,No,Tier 1,1,9922.97
CUST307739,Shilpa Mehta,1967-11-23,57,Male,shilpa.mehta531@rediffmail.com,+918081511573,Chennai,Tamil Nadu,460678,ACC6780438503,Current,2021-02-17,300666.06,1262335.22,490,Farmer,40,182601.96,Dormant,Yes,Yes,Tier 1,5,7538.81
CUST826899,Sara Das,1960-01-24,65,Male,sara.das195@yahoo.com,+919357428755,Lucknow,Uttar Pradesh,919838,ACC2901356014,Salary,2010-01-22,182113.49,1656611.04,785,Teacher,15,217381.15,Active,No,Yes,Tier 2,12,4581.9
CUST151332,Poonam Verma,1995-05-06,29,Male,poonam.verma399@rediffmail.com,+916165675760,Bengaluru,Karnataka,114847,ACC2971882657,Fixed Deposit,2007-10-19,382363.38,399806.59,462,Teacher,26,58890.57,Dormant,Yes,Yes,Tier 3,2,48182.87
CUST616942,Tarun Iyer,1974-07-19,50,Other,tarun.iyer490@yahoo.com,+916930680493,Trichy,Tamil Nadu,260187,ACC8986617486,Current,2008-08-15,376998.95,0.0,434,Retired,33,18274.79,Active,No,No,Tier 1,11,28010.65
